
 num     #instances         #bytes  class name
6718:             1             24  org.jetbrains.idea.maven.project.actions.EditSettingsAction
6719:             1             24  com.intellij.codeInsight.actions.ReformatCodeAction
6720:             1             24  sun.awt.X11GraphicsConfig$X11GCDisposerRecord
6721:             1             24  com.intellij.openapi.vfs.newvfs.RefreshQueueImpl
6722:             1             24  com.intellij.ide.actions.ForwardAction
6723:             1             24  com.intellij.openapi.vcs.update.RestoreUpdateTree
6724:             1             24  com.intellij.compiler.server.BuildMessageDispatcher
6725:             1             24  org.jetbrains.plugins.groovy.lang.parser.GroovyElementTypes$4
6726:             1             24  com.intellij.ide.actions.ViewToolWindowButtonsAction
6727:             1             24  [Lcom.intellij.openapi.roots.libraries.LibraryType;
6728:             1             24  com.intellij.openapi.vcs.actions.ShowBaseRevisionAction
6729:             1             24  com.intellij.openapi.vcs.actions.TabbedShowHistoryAction
6730:             1             24  java.util.concurrent.TimeUnit$2
6731:             1             24  com.intellij.openapi.components.impl.ModulePathMacroManager
6732:             1             24  com.intellij.tasks.ChangeListInfo
6733:             1             24  git4idea.config.GitVersionSpecialty$5
6734:             1             24  com.intellij.ide.projectView.impl.ProjectViewDropTarget
6735:             1             24  [Lorg.jboss.netty.channel.socket.nio.Boss;
6736:             1             24  com.intellij.compiler.actions.ProcessAnnotationsAction
6737:             1             24  [Lorg.jboss.netty.channel.socket.nio.AbstractNioWorker;
6738:             1             24  com.intellij.codeInsight.folding.impl.FoldingUpdate$2
6739:             1             24  git4idea.history.wholeTree.LoadGrowthController
6740:             1             24  org.jetbrains.idea.maven.tasks.MavenShortcutsManager$MyProjectsTreeListener
6741:             1             24  com.intellij.ide.actions.CloseActiveTabAction
6742:             1             24  org.jetbrains.plugins.groovy.lang.parser.GroovyElementTypes$19
6743:             1             24  sun.net.sdp.SdpProvider
6744:             1             24  com.intellij.find.actions.FindUsagesInFileAction
6745:             1             24  com.intellij.ide.actions.CloseAllUnmodifiedEditorsAction
6746:             1             24  com.intellij.patterns.compiler.PatternCompilerFactoryImpl$1
6747:             1             24  git4idea.history.wholeTree.GitTableScrollChangeListener$1
6748:             1             24  javax.swing.text.DefaultEditorKit$InsertBreakAction
6749:             1             24  com.intellij.diagnostic.IdeFatalErrorsIcon$1
6750:             1             24  [Lcom.intellij.ui.tabs.impl.singleRow.SingleRowLayout$RowDropPolicy;
6751:             1             24  org.jetbrains.plugins.scala.console.SendSelectionToConsoleAction
6752:             1             24  com.intellij.ide.impl.TypeSafeDataProviderAdapter
6753:             1             24  com.intellij.tasks.actions.SwitchTaskAction
6754:             1             24  com.intellij.ide.actions.ViewStatusBarAction
6755:             1             24  com.intellij.openapi.vcs.changes.actions.CreatePatchFromChangesAction
6756:             1             24  org.jetbrains.plugins.groovy.lang.parser.GroovyElementTypes$5
6757:             1             24  com.intellij.openapi.vcs.changes.actions.SetDefaultChangeListAction
6758:             1             24  git4idea.config.GitVersionSpecialty$6
6759:             1             24  com.intellij.ide.actions.HelpTopicsAction
6760:             1             24  com.intellij.framework.detection.impl.FrameworkDetectionIndex$1
6761:             1             24  com.intellij.ide.impl.DataValidator$ArrayValidator
6762:             1             24  com.intellij.ide.projectView.impl.DirectoryUrl
6763:             1             24  com.intellij.openapi.actionSystem.impl.SimpleDataContext
6764:             1             24  com.intellij.semantic.SemContributorEP
6765:             1             24  com.intellij.openapi.project.impl.ProjectManagerImpl$2
6766:             1             24  com.intellij.xml.util.XmlDuplicatedIdInspection
6767:             1             24  org.jetbrains.idea.devkit.run.PluginConfigurationType
6768:             1             24  com.intellij.codeInsight.daemon.impl.quickfix.FetchExtResourceAction
6769:             1             24  com.intellij.psi.impl.file.impl.PsiVFSListener$MyModuleRootListener
6770:             1             24  org.intellij.images.fileTypes.impl.ImageFileTypeManagerImpl$ImageFileType
6771:             1             24  com.intellij.ui.tabs.FileColorManagerImpl
6772:             1             24  [Lcom.intellij.ide.IconLayerProvider;
6773:             1             24  com.intellij.debugger.ui.tree.render.ToStringRenderer
6774:             1             24  com.intellij.openapi.vcs.changes.ui.ChangesTreeList$6
6775:             1             24  scala.sys.BooleanProp$BooleanPropImpl
6776:             1             24  com.intellij.openapi.vfs.ex.temp.TempFileSystem
6777:             1             24  org.jetbrains.plugins.scala.codeInspection.typeChecking.TypeCheckCanBeMatchInspection$
6778:             1             24  org.jetbrains.plugins.scala.lang.psi.stubs.elements.ScClassDefinitionElementType
6779:             1             24  scala.collection.Traversable$
6780:             1             24  [Lcom.intellij.semantic.SemContributorEP;
6781:             1             24  com.intellij.ui.EditorNotifications
6782:             1             24  org.jetbrains.plugins.scala.lang.psi.stubs.elements.ScIdListElementType
6783:             1             24  java.util.concurrent.TimeUnit$3
6784:             1             24  javax.swing.text.DefaultEditorKit$BeepAction
6785:             1             24  java.util.ResourceBundle$Control$CandidateListCache
6786:             1             24  [Lorg.jetbrains.plugins.scala.lang.formatting.settings.TypeAnnotationPolicy;
6787:             1             24  org.jetbrains.idea.maven.tasks.MavenTasksManagerState
6788:             1             24  org.jetbrains.plugins.gradle.service.execution.GradleExternalTaskConfigurationType
6789:             1             24  [Lcom.intellij.xml.breadcrumbs.BreadcrumbsInfoProvider;
6790:             1             24  git4idea.history.wholeTree.GitLogUI$13
6791:             1             24  org.jetbrains.idea.maven.importing.Groovy_1_0_Importer
6792:             1             24  git4idea.config.GitVersionSpecialty$7
6793:             1             24  com.intellij.util.xml.impl.DomManagerImpl$1
6794:             1             24  com.intellij.ide.actions.ViewNavigationBarAction
6795:             1             24  com.intellij.packaging.impl.artifacts.ArtifactVirtualFileListener
6796:             1             24  com.intellij.patterns.compiler.PatternCompilerFactoryImpl$2
6797:             1             24  org.jetbrains.plugins.groovy.lang.parser.GroovyElementTypes$6
6798:             1             24  sun.font.FontConfigManager$FontConfigInfo
6799:             1             24  javax.swing.plaf.basic.BasicTableUI$TableTransferHandler
6800:             1             24  [Ljava.net.InetAddress$Cache$Type;
6801:             1             24  org.jetbrains.idea.maven.model.MavenRemoteRepository$Policy
6802:             1             24  scala.collection.Iterable$
6803:             1             24  com.intellij.ide.actions.JumpToLastWindowAction
6804:             1             24  com.intellij.util.config.ValueProperty
6805:             1             24  com.intellij.openapi.vcs.changes.conflicts.ChangelistConflictFileStatusProvider
6806:             1             24  org.jetbrains.idea.svn.actions.SetPropertyAction
6807:             1             24  org.apache.velocity.runtime.ParserPoolImpl
6808:             1             24  com.intellij.util.io.BaseOutputReader$AdaptiveSleepingPolicy
6809:             1             24  com.intellij.lang.ant.config.impl.AntToolwindowRegistrar$1
6810:             1             24  org.jetbrains.idea.maven.indices.MavenProjectIndicesManager
6811:             1             24  org.jetbrains.plugins.scala.lang.psi.types.Unit$
6812:             1             24  com.intellij.codeInsight.daemon.impl.DaemonListeners$8
6813:             1             24  com.intellij.facet.impl.pointers.FacetPointersManagerImpl$MyModuleListener
6814:             1             24  [Ljava.lang.management.MemoryType;
6815:             1             24  com.intellij.codeInsight.highlighting.actions.HighlightUsagesAction
6816:             1             24  com.intellij.ide.actions.CreateLauncherScriptAction
6817:             1             24  org.jetbrains.idea.maven.project.actions.OpenOrCreateSettingsXmlAction
6818:             1             24  com.intellij.psi.statistics.impl.StatisticsManagerImpl
6819:             1             24  org.jetbrains.plugins.scala.caches.ScalaShortNamesCacheManager
6820:             1             24  com.intellij.ide.projectView.impl.ModuleGroupUrl
6821:             1             24  org.jetbrains.idea.maven.navigator.MavenProjectsNavigator$7
6822:             1             24  com.intellij.ide.ui.customization.CustomizationUtil$3
6823:             1             24  org.jetbrains.idea.devkit.run.PluginConfigurationType$1
6824:             1             24  com.intellij.codeInsight.daemon.impl.analysis.HtmlUnknownAnchorTargetInspection
6825:             1             24  org.jetbrains.idea.maven.importing.Groovy_1_1_plus_Importer
6826:             1             24  com.intellij.openapi.vcs.changes.ui.ChangesViewContentManager$1$1
6827:             1             24  com.intellij.ui.EditorNotifications$1
6828:             1             24  com.intellij.openapi.fileTypes.impl.NativeFileIconProvider
6829:             1             24  com.intellij.ide.impl.PsiElementArrayDataValidator
6830:             1             24  com.intellij.openapi.vcs.VcsVFSListener$MyCommandAdapter
6831:             1             24  com.intellij.pom.core.impl.PomModelImpl$1
6832:             1             24  com.intellij.openapi.externalSystem.service.execution.AbstractExternalSystemTaskConfigurationType$1
6833:             1             24  com.intellij.ide.actions.CloseAllUnpinnedEditorsAction
6834:             1             24  com.sun.java.swing.plaf.gtk.GTKStyleFactory
6835:             1             24  com.intellij.openapi.vcs.changes.conflicts.ChangelistConflictTracker$2
6836:             1             24  com.intellij.ide.actions.TemplateProjectPropertiesAction
6837:             1             24  git4idea.history.wholeTree.GitLogUI$DataProviderPanel$1
6838:             1             24  [Ljavax.swing.UIDefaults;
6839:             1             24  org.jetbrains.plugins.gradle.config.GradleScriptTypeDetector
6840:             1             24  com.intellij.packageDependencies.actions.AnalyzeDependenciesOnSpecifiedTargetAction
6841:             1             24  com.intellij.openapi.vcs.changes.ShortDiffDetails$3
6842:             1             24  org.jetbrains.plugins.scala.lang.psi.types.Boolean$
6843:             1             24  org.jetbrains.plugins.scala.lang.psi.stubs.elements.ScAnnotationsElementType
6844:             1             24  [Lcom.intellij.openapi.vcs.VcsConfiguration$StandardConfirmation;
6845:             1             24  [Lcom.intellij.codeInsight.daemon.ProblemHighlightFilter;
6846:             1             24  com.intellij.ide.actions.ExternalJavaDocAction
6847:             1             24  com.intellij.lang.ant.config.impl.AntToolwindowRegistrar$2
6848:             1             24  org.intellij.plugins.intelliLang.inject.config.XPathSupportProxyImpl
6849:             1             24  com.intellij.designer.propertyTable.PropertyTable$PropertyTableModel
6850:             1             24  org.jetbrains.plugins.groovy.lang.parser.GroovyElementTypes$20
6851:             1             24  org.zmlx.hg4idea.action.HgMarkResolved
6852:             1             24  org.jetbrains.plugins.groovy.actions.generate.missing.GroovyGenerateMethodMissingHandler
6853:             1             24  [Lcom.intellij.openapi.ide.CutElementMarker;
6854:             1             24  com.intellij.openapi.vcs.changes.patch.CreatePatchCommitExecutor
6855:             1             24  java.util.concurrent.TimeUnit$4
6856:             1             24  [Lcom.intellij.lang.ExternalAnnotatorsFilter;
6857:             1             24  com.intellij.ide.actions.ViewStructureAction
6858:             1             24  com.intellij.ide.actions.PreviousOccurenceAction
6859:             1             24  [Lcom.intellij.openapi.vcs.impl.FileStatusProvider;
6860:             1             24  org.jetbrains.jps.service.impl.JpsServiceManagerImpl
6861:             1             24  org.apache.velocity.util.SimplePool
6862:             1             24  com.intellij.ui.tabs.impl.JBTabsImpl$TabActionsAutoHideListener
6863:             1             24  com.intellij.notification.EventLogConsole
6864:             1             24  git4idea.history.wholeTree.GitLogUI$CommentSearchContext
6865:             1             24  com.intellij.openapi.vcs.changes.actions.IgnoredSettingsAction
6866:             1             24  com.intellij.openapi.vcs.changes.ui.ChangesTreeList$7
6867:             1             24  git4idea.diff.GitDiffProvider
6868:             1             24  com.intellij.ide.bookmarks.BookmarkManager
6869:             1             24  org.jetbrains.plugins.scala.lang.psi.types.Char$
6870:             1             24  com.intellij.openapi.util.KeyedExtensionFactory$1
6871:             1             24  javax.swing.plaf.metal.MetalLabelUI
6872:             1             24  javax.imageio.ImageIO$SpiInfo$1
6873:             1             24  com.intellij.codeInsight.actions.OptimizeImportsAction
6874:             1             24  com.intellij.ide.projectView.impl.PsiFileUrl
6875:             1             24  com.intellij.ide.startupWizard.StartupWizardAction
6876:             1             24  com.intellij.compiler.actions.BuildArtifactAction
6877:             1             24  com.intellij.codeEditor.printing.PrintAction
6878:             1             24  com.intellij.ide.FrameStateManagerImpl$3
6879:             1             24  org.jetbrains.plugins.scala.finder.ScalaClassFinder
6880:             1             24  org.jetbrains.plugins.groovy.lang.parser.GroovyElementTypes$21
6881:             1             24  com.intellij.openapi.wm.impl.status.IdeStatusBarImpl$2
6882:             1             24  javax.swing.JComponent$IntVector
6883:             1             24  [Lcom.intellij.psi.ResolveScopeProvider;
6884:             1             24  org.zmlx.hg4idea.provider.HgCachingCommitedChangesProvider
6885:             1             24  scala.collection.mutable.Buffer$
6886:             1             24  com.intellij.ui.ListExpandableItemsHandler$1
6887:             1             24  com.intellij.psi.search.searches.DirectClassInheritorsSearch
6888:             1             24  com.intellij.psi.search.GlobalSearchScope$EmptyScope
6889:             1             24  com.intellij.facet.impl.pointers.FacetPointersManagerImpl
6890:             1             24  com.intellij.compiler.actions.CompileAction
6891:             1             24  com.intellij.openapi.editor.actions.ToggleShowWhitespacesAction
6892:             1             24  git4idea.config.GitVcsApplicationSettings$State
6893:             1             24  com.intellij.openapi.vcs.actions.AnnotateToggleAction
6894:             1             24  javax.imageio.ImageIO$SpiInfo$2
6895:             1             24  java.awt.KeyboardFocusManager$HeavyweightFocusRequest
6896:             1             24  org.jetbrains.plugins.scala.lang.psi.types.Int$
6897:             1             24  com.intellij.codeInsight.daemon.impl.EditorTracker$MyEditorFactoryListener
6898:             1             24  [Lcom.intellij.openapi.util.Pair;
6899:             1             24  [Lcom.intellij.openapi.wm.ex.FrameEditorComponentProvider;
6900:             1             24  java.util.concurrent.TimeUnit$5
6901:             1             24  org.jetbrains.plugins.groovy.lang.psi.stubs.elements.GrEnumConstantElementType
6902:             1             24  com.intellij.openapi.components.impl.ModuleServiceManagerImpl
6903:             1             24  com.intellij.find.actions.FindInPathAction
6904:             1             24  com.intellij.moduleDependencies.ShowModuleDependenciesAction
6905:             1             24  com.sun.jna.WeakIdentityHashMap
6906:             1             24  git4idea.actions.GitCompareWithBranchAction
6907:             1             24  com.intellij.codeInsight.folding.impl.JavaCodeFoldingSettingsImpl
6908:             1             24  com.intellij.ide.actions.TemplateProjectStructureAction
6909:             1             24  com.intellij.openapi.roots.impl.libraries.LibraryTableBase$LibraryModel
6910:             1             24  org.intellij.plugins.xpathView.search.FindByXPathAction
6911:             1             24  org.jetbrains.plugins.groovy.lang.parser.GroovyElementTypes$22
6912:             1             24  java.net.Inet4AddressImpl
6913:             1             24  javax.imageio.ImageIO$SpiInfo$3
6914:             1             24  com.intellij.execution.impl.ConsoleViewImpl$ClearAllAction
6915:             1             24  com.intellij.ui.ListExpandableItemsHandler$2
6916:             1             24  sun.nio.cs.UTF_8
6917:             1             24  com.intellij.util.io.OpenChannelsCache
6918:             1             24  [Lcom.intellij.openapi.vcs.changes.VcsChangeDetailsProvider;
6919:             1             24  com.intellij.codeInsight.daemon.impl.DaemonListeners$3
6920:             1             24  org.jetbrains.plugins.scala.lang.psi.stubs.elements.ScFieldIdElementType
6921:             1             24  com.intellij.compiler.CompilerManagerImpl$1
6922:             1             24  com.intellij.debugger.ui.JavaDebuggerSupport$JavaBreakpointPanelProvider$MyBreakpointManagerListener
6923:             1             24  com.intellij.ide.actions.NextOccurenceAction
6924:             1             16  org.jetbrains.idea.svn.checkout.SvnCheckoutProvider
6925:             1             16  com.intellij.openapi.vcs.changes.conflicts.ChangelistConflictNotificationProvider
6926:             1             16  com.intellij.psi.impl.PsiShortNamesCacheImpl
6927:             1             16  com.intellij.lang.java.JavaParserDefinition
6928:             1             16  com.intellij.ide.projectView.impl.ProjectViewImpl$12
6929:             1             16  git4idea.history.wholeTree.GitLogUI$6
6930:             1             16  org.jetbrains.plugins.javaFX.fxml.codeInsight.JavaFxRelatedItemLineMarkerProvider
6931:             1             16  com.intellij.openapi.vcs.changes.RemoteRevisionsCache$1
6932:             1             16  net.sf.cglib.proxy.AdvancedProxy$2
6933:             1             16  com.intellij.util.CommonProcessors$2
6934:             1             16  com.intellij.compiler.server.BuildManager$ProjectWatcher$2
6935:             1             16  com.intellij.slicer.SliceForwardHandler
6936:             1             16  com.intellij.xdebugger.impl.XDebuggerManagerImpl$1
6937:             1             16  com.intellij.util.xml.converters.PathReferenceConverter
6938:             1             16  com.intellij.util.ReflectionCache$5
6939:             1             16  [Lcom.intellij.openapi.extensions.impl.ExtensionComponentAdapter;
6940:             1             16  com.intellij.openapi.vcs.changes.shelf.ShelvedChangesViewManager$1
6941:             1             16  com.intellij.psi.impl.source.tree.JavaElementType$3$1
6942:             1             16  com.intellij.openapi.util.io.FileUtilRt$1
6943:             1             16  com.intellij.psi.util.TypeConversionUtil$13
6944:             1             16  com.intellij.xdebugger.impl.actions.handlers.XDebuggerSmartStepIntoHandler
6945:             1             16  com.intellij.codeInsight.daemon.impl.TrafficLightRenderer$1
6946:             1             16  com.intellij.psi.impl.include.FileIncludeIndex$5
6947:             1             16  sun.awt.geom.AreaOp$1
6948:             1             16  com.intellij.cvsSupport2.ui.Options$1
6949:             1             16  com.intellij.lang.ant.AntHighlightRangeExtension
6950:             1             16  org.jetbrains.plugins.scala.lang.parser.parsing.TopStat$
6951:             1             16  org.jetbrains.plugins.scala.lang.parser.parsing.params.Params$
6952:             1             16  com.intellij.designer.palette.PalettePanel$1
6953:             1             16  com.intellij.psi.stubs.StubUpdatingIndex$1
6954:             1             16  sun.reflect.GeneratedConstructorAccessor31
6955:             1             16  org.jboss.netty.logging.JdkLoggerFactory
6956:             1             16  com.intellij.openapi.vcs.changes.VetoSavingCommittingDocumentsAdapter
6957:             1             16  org.jetbrains.plugins.scala.ScalaLoader$1
6958:             1             16  com.intellij.psi.controlFlow.LocalsOrMyInstanceFieldsControlFlowPolicy
6959:             1             16  sun.reflect.GeneratedMethodAccessor32
6960:             1             16  com.intellij.debugger.ui.breakpoints.FieldBreakpointFactory
6961:             1             16  com.intellij.openapi.progress.ProgressManager$1
6962:             1             16  com.intellij.ide.FileIconPatcherImpl
6963:             1             16  scala.collection.immutable.HashSet$
6964:             1             16  com.intellij.ide.projectView.impl.ClassesTreeStructureProvider
6965:             1             16  com.intellij.lang.java.parser.JavaParserUtil$TrailingWhitespacesAndCommentsBinder
6966:             1             16  com.intellij.xml.breadcrumbs.BreadcrumbsLoaderComponent$MyFileEditorManagerListener
6967:             1             16  com.intellij.openapi.vcs.ThreadLocalDefendedInvoker$1
6968:             1             16  com.intellij.execution.console.LanguageConsoleImpl$6
6969:             1             16  org.apache.log4j.or.DefaultRenderer
6970:             1             16  $Proxy88
6971:             1             16  javax.swing.text.SimpleAttributeSet$EmptyAttributeSet
6972:             1             16  org.jetbrains.idea.eclipse.config.EclipseFileType
6973:             1             16  com.intellij.openapi.vcs.changes.VcsChangeDetailsManager$1
6974:             1             16  com.intellij.notification.EventLog
6975:             1             16  sun.java2d.pipe.AlphaColorPipe
6976:             1             16  org.intellij.plugins.intelliLang.pattern.compiler.impl.PatternValidationCompiler
6977:             1             16  com.intellij.openapi.application.impl.ApplicationImpl$4
6978:             1             16  org.jetbrains.idea.maven.utils.MavenMergingUpdateQueue$5
6979:             1             16  sun.reflect.GeneratedMethodAccessor10
6980:             1             16  com.intellij.codeInsight.folding.impl.actions.ExpandRegionAction$1
6981:             1             16  com.intellij.openapi.vfs.VirtualFileFilter$2
6982:             1             16  git4idea.history.wholeTree.GitLogUI$29
6983:             1             16  com.intellij.packaging.impl.artifacts.ArtifactManagerImpl$1
6984:             1             16  com.intellij.debugger.actions.ShowExecutionPointActionHandler
6985:             1             16  javax.swing.ToolTipManager$stillInsideTimerAction
6986:             1             16  org.jetbrains.idea.maven.tasks.MavenTasksManager$1
6987:             1             16  com.intellij.openapi.wm.impl.IdeFrameImpl$4
6988:             1             16  com.intellij.ui.EditorNotifications$2
6989:             1             16  org.jetbrains.idea.devkit.references.IconsReferencesContributor
6990:             1             16  org.jetbrains.plugins.scala.compiler.ServerMediator
6991:             1             16  com.intellij.util.CommonProcessors$3
6992:             1             16  com.intellij.openapi.vcs.IssueNavigationConfiguration
6993:             1             16  com.sun.java.swing.plaf.gtk.GTKPainter
6994:             1             16  org.intellij.plugins.intelliLang.inject.InjectorUtils$1
6995:             1             16  com.intellij.openapi.util.io.FileUtilRt$2
6996:             1             16  org.jetbrains.plugins.groovy.config.GroovyRunConfigurationConverterProvider
6997:             1             16  com.intellij.openapi.roots.impl.DirectoryInfo$3
6998:             1             16  $Proxy73
6999:             1             16  com.intellij.psi.util.TypeConversionUtil$14
7000:             1             16  javax.swing.plaf.basic.BasicPopupMenuUI$MenuKeyboardHelper$1
7001:             1             16  [Lcom.intellij.execution.actions.ConsoleActionsPostProcessor;
7002:             1             16  com.intellij.util.config.Externalizer$StorageExternalizer
7003:             1             16  com.intellij.execution.console.LanguageConsoleImpl$12
7004:             1             16  [Ljava.net.URL;
7005:             1             16  com.intellij.codeInsight.daemon.impl.IndentsPass$1
7006:             1             16  java.lang.ProcessEnvironment$StringKeySet
7007:             1             16  com.intellij.xdebugger.impl.breakpoints.XLineBreakpointManager$MyDocumentListener
7008:             1             16  com.intellij.codeInspection.ex.JavaInspectionExtensionsFactory
7009:             1             16  com.intellij.psi.util.PsiMethodUtil$1
7010:             1             16  com.intellij.openapi.diff.impl.patch.formove.FilePathComparator
7011:             1             16  com.intellij.openapi.wm.impl.ToolWindowManagerImpl$MyInternalDecoratorListener
7012:             1             16  com.intellij.facet.impl.FacetTypeRegistryImpl$2
7013:             1             16  com.intellij.psi.impl.source.tree.JavaElementType$4$1
7014:             1             16  com.intellij.psi.impl.cache.impl.todo.TodoIndex$3
7015:             1             16  com.intellij.designer.palette.PalettePanel$2
7016:             1             16  org.jetbrains.plugins.gradle.GradleManager$1
7017:             1             16  org.apache.log4j.DefaultCategoryFactory
7018:             1             16  com.intellij.util.ReflectionCache$6
7019:             1             16  com.intellij.psi.util.PsiUtilBase$1
7020:             1             16  org.jetbrains.plugins.groovy.mvc.MvcWatchedRootProvider
7021:             1             16  com.intellij.xdebugger.impl.XDebuggerSupport$6
7022:             1             16  com.intellij.psi.stubs.StubUpdatingIndex$2
7023:             1             16  [Lcom.intellij.usageView.UsageInfo;
7024:             1             16  git4idea.history.wholeTree.GitLogUI$7
7025:             1             16  com.intellij.lang.xml.XmlSyntaxHighlighterFactory
7026:             1             16  [Lcom.intellij.psi.impl.source.PsiImportStatementBaseImpl;
7027:             1             16  com.intellij.ide.util.treeView.AbstractTreeUi$6
7028:             1             16  java.awt.Container$MouseEventTargetFilter
7029:             1             16  sun.reflect.GeneratedMethodAccessor42
7030:             1             16  com.intellij.codeInsight.daemon.impl.WholeFileLocalInspectionsPassFactory$2
7031:             1             16  com.intellij.cvsSupport2.ui.Options$2
7032:             1             16  com.intellij.xdebugger.impl.XDebuggerManagerImpl$2
7033:             1             16  sun.reflect.GeneratedMethodAccessor9
7034:             1             16  com.intellij.openapi.editor.ex.PrioritizedDocumentListener$1
7035:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$10
7036:             1             16  java.net.InetAddress$1
7037:             1             16  javax.swing.text.html.parser.ParserDelegator
7038:             1             16  org.jetbrains.plugins.javaFX.fxml.codeInsight.inspections.JavaFxImplicitUsageProvider
7039:             1             16  org.jetbrains.idea.maven.utils.MavenIconProvider
7040:             1             16  com.intellij.execution.console.LanguageConsoleImpl$7
7041:             1             16  sun.misc.ASCIICaseInsensitiveComparator
7042:             1             16  sun.reflect.GeneratedConstructorAccessor36
7043:             1             16  com.intellij.codeInsight.ExternalAnnotationsManagerImpl$1
7044:             1             16  com.intellij.openapi.progress.AbstractTaskQueue$MyWorker
7045:             1             16  org.jetbrains.idea.maven.utils.MavenMergingUpdateQueue$5$1
7046:             1             16  org.jetbrains.plugins.gradle.config.GradleScriptType
7047:             1             16  org.jetbrains.idea.maven.utils.MavenFileTypeFactory
7048:             1             16  org.jetbrains.idea.maven.tasks.MavenTasksManager$2
7049:             1             16  com.intellij.spellchecker.SpellCheckerSeveritiesProvider
7050:             1             16  com.intellij.ide.palette.impl.PaletteWindow$MyListSelectionListener
7051:             1             16  com.intellij.codeInsight.daemon.impl.DaemonListeners$4
7052:             1             16  net.sf.cglib.proxy.FixedValueGenerator
7053:             1             16  com.intellij.ide.JavaLanguageCodeStyleSettingsProvider
7054:             1             16  sun.java2d.pipe.NullPipe
7055:             1             16  com.intellij.codeInsight.hint.HintManagerImpl$2
7056:             1             16  com.intellij.psi.util.TypeConversionUtil$15
7057:             1             16  scala.collection.immutable.Map$
7058:             1             16  com.intellij.ui.SearchTextField$2
7059:             1             16  org.jetbrains.plugins.groovy.lang.psi.impl.javaView.GroovyClassFinder
7060:             1             16  com.intellij.openapi.roots.impl.libraries.ProjectLibraryTable$LibraryStateSplitter
7061:             1             16  org.jetbrains.plugins.scala.lang.parser.parsing.statements.FunDef$
7062:             1             16  [Lcom.intellij.psi.impl.source.PsiImportStatementImpl;
7063:             1             16  com.intellij.util.Timed$1
7064:             1             16  com.intellij.codeInsight.problems.WolfTheProblemSolverImpl$3
7065:             1             16  org.apache.log4j.spi.DefaultRepositorySelector
7066:             1             16  org.jetbrains.plugins.scala.lang.parser.parsing.params.Param$
7067:             1             16  com.intellij.psi.impl.JavaPsiImplementationHelperImpl
7068:             1             16  com.intellij.psi.impl.source.codeStyle.CodeStyleManagerImpl$1
7069:             1             16  org.jetbrains.plugins.scala.Misc$
7070:             1             16  com.intellij.ide.highlighter.DTDFileType
7071:             1             16  net.sf.cglib.proxy.NoOp$1
7072:             1             16  git4idea.history.wholeTree.CommitIReorderingInsideOneRepoComparator
7073:             1             16  scala.collection.convert.Wrappers$DictionaryWrapper$
7074:             1             16  com.intellij.ui.MouseDragHelper$1
7075:             1             16  com.intellij.openapi.options.SchemesManagerFactoryImpl
7076:             1             16  com.intellij.util.config.Externalizer$3
7077:             1             16  com.intellij.xdebugger.impl.XDebuggerSupport$7
7078:             1             16  com.intellij.psi.impl.include.FileIncludeIndex$3
7079:             1             16  com.intellij.ide.projectView.impl.ProjectTreeBuilder$1
7080:             1             16  com.intellij.ide.projectView.impl.ProjectViewImpl$1
7081:             1             16  [Lcom.intellij.application.options.PathMacroExpandableProtocolBean;
7082:             1             16  com.intellij.execution.impl.DefaultJavaProgramRunner
7083:             1             16  sun.reflect.GeneratedConstructorAccessor6
7084:             1             16  com.intellij.concurrency.AsyncFutureFactoryImpl
7085:             1             16  com.intellij.openapi.editor.actions.ToggleCaseAction$Handler
7086:             1             16  com.intellij.ide.util.treeView.AbstractTreeUi$3
7087:             1             16  javax.swing.text.GlyphPainter1
7088:             1             16  com.intellij.ide.ui.laf.LafManagerImpl$2
7089:             1             16  com.intellij.openapi.vcs.changes.ShortDiffDetails$4
7090:             1             16  org.intellij.lang.xpath.xslt.util.XsltCodeInsightUtil$2
7091:             1             16  com.intellij.util.config.AbstractProperty$1
7092:             1             16  com.intellij.ide.projectView.impl.PackageViewPane$MyDeletePSIElementProvider
7093:             1             16  sun.misc.GC$LatencyLock
7094:             1             16  org.intellij.plugins.intelliLang.inject.groovy.GroovyLanguageInjectionSupport
7095:             1             16  com.intellij.psi.impl.ElementPresentationUtil$1
7096:             1             16  org.jetbrains.jps.model.serialization.java.compiler.AnnotationProcessorProfileSerializer$1
7097:             1             16  com.intellij.execution.executors.DefaultRunExecutor
7098:             1             16  $Proxy52
7099:             1             16  com.intellij.lang.properties.parsing.PropertiesParserDefinition
7100:             1             16  com.intellij.ui.ExpandableItemsHandlerFactory$1
7101:             1             16  java.lang.String$CaseInsensitiveComparator
7102:             1             16  org.jetbrains.plugins.scala.lang.parser.parsing.top.Qual_Id$
7103:             1             16  com.intellij.AbstractBundle$1
7104:             1             16  com.intellij.util.io.IntInlineKeyDescriptor
7105:             1             16  javax.swing.ToolTipManager$MoveBeforeEnterListener
7106:             1             16  com.intellij.openapi.fileEditor.impl.text.PsiAwareTextEditorProvider
7107:             1             16  com.intellij.codeInsight.folding.CodeFoldingSettingsImpl
7108:             1             16  com.intellij.cvsSupport2.ui.Options$3
7109:             1             16  com.intellij.psi.impl.cache.impl.todo.TodoIndex$4
7110:             1             16  com.intellij.openapi.vcs.changes.ChangesViewManager$MyChangeListListener
7111:             1             16  com.intellij.openapi.compiler.CompilerPaths$1
